Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Atribacterota,Bacteroidetes,Balneolaeota,Caldiserica,Calditrichaeota,Candidatus_Absconditabacteria,Candidatus_Bipolaricaulota,Candidatus_Cloacimonetes,Candidatus_Omnitrophica,Candidatus_Saccharibacteria,Chlamydiae,Chlorobi,Chloroflexi,Chrysiogenetes,Coprothermobacterota,Cyanobacteria,Deferribacteres,Deinococcus.Thermus,Dictyoglomi,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Thermodesulfobacteria,Thermotogae,Unassigned,Verrucomicrobia,F_B_ratio,group
0.00276,1.03284,0.00064,0.00018,0.00012,72.95176,0.00014,0,0.00012,0,4.00E-05,1.00E-04,4.00E-05,0.00802,0.00098,0.00288,0.0035,0.00048,4.00E-05,0.01272,0.00096,0.00262,1.00E-04,0.00044,0.00054,25.0754,0.00602,0.00064,0.00064,0.00146,0.00124,0.00924,0.83102,0.01646,0.02212,0.00298,0.00042,0.0019,0.00016,0.00828,0.343725772,unfavor-type
0.01176,2.51376,0.00152,0.00086,0.00018,57.96738,0.00054,0.00012,0.00036,4.00E-05,8.00E-05,0.00094,0.00042,0.00144,0.00206,0.00836,0.01404,7.00E-04,2.00E-05,0.04092,0.00194,0.01784,0.00042,0.00086,0.0022,35.00094,0.0369,0.00282,0.00126,0.00226,0.00258,0.02738,4.12466,0.03612,0.08512,0.02772,0.00084,0.0063,8.00E-05,0.05626,0.60380407,favor-type
0.008658772,1.052727775,0.002508208,0.000458021,0.000109053,42.53559366,0.000327158,4.36E-05,0.00087242,0.000130863,0.000109053,6.54E-05,0.000196295,0.001679409,0.001548546,0.005256332,0.008942308,0.000741557,2.18E-05,0.03179972,0.001897514,0.011297843,0.000196295,0.001134146,0.00257364,34.48836693,0.017208491,0.001003283,0.001504925,0.001941135,0.002878987,0.018735226,1.057984107,0.038691841,0.016227018,0.009094982,0.000828799,0.006194184,6.54E-05,20.67038521,0.810811933,unfavor-type
0.005548605,0.430153366,0.001910176,0.000242562,0.000272882,46.19708283,0.000121281,3.03E-05,0.000394163,6.06E-05,0,0.000394163,0.000181921,0.000848967,0.000818647,0.003820351,0.007246539,0.000545764,0,0.021193854,0.00118249,0.007064618,0.000394163,0.000848967,0.002001136,39.96627176,0.015614928,0.000424483,0.001940496,0.000485124,0.002364979,0.012067459,0.678476201,0.030350569,0.006276291,0.008641271,0.000545764,0.004002273,0,12.59018,0.865125443,unfavor-type
0.0046,0.98758,0.00094,4.00E-04,0.00016,55.03484,4.00E-05,4.00E-05,0.00044,6.00E-05,8.00E-05,4.00E-05,0.00016,0.00372,0.00062,0.00286,0.0065,2.00E-04,1.00E-04,0.01344,0.00072,0.0051,0.00012,0.00022,0.00064,25.89392,0.00642,0.00086,0.00018,0.00112,0.00106,0.00988,17.9784,0.01544,0.0081,0.00412,4.00E-04,0.00248,0,0.014,0.470500505,unfavor-type
0.005909196,8.539856583,0.001194412,0.000880093,0.000125728,19.1126651,0.000440046,6.29E-05,0.001257276,6.29E-05,6.29E-05,0.00050291,0,0.001320139,0.001383003,0.003080325,0.014961581,0.001005821,0,0.039981367,0.001131548,0.018356225,0,0.000440046,0.000880093,69.24973959,0.033946444,0.001383003,0.001571595,0.001320139,0.001760186,0.014270079,2.856593248,0.02973457,0.010058206,0.007417927,0.000565774,0.004463329,0.000188591,0.041427234,3.623238267,unfavor-type
0.00492,1.09048,0.00052,0.00018,1.00E-04,53.39266,0.00064,4.00E-05,0.00016,4.00E-05,0,0.00022,1.00E-04,0.00302,0.00104,0.00344,0.00974,0.00042,4.00E-05,0.01604,0.00114,0.0083,0.00016,0.00032,0.00074,44.4492,0.00964,4.00E-04,0.00052,0.00074,0.00102,0.0116,0.94772,0.0162,0.00824,0.00692,4.00E-04,0.00158,2.00E-05,0.01134,0.832496452,favor-type
0.00756,7.04422,0.00094,0.00032,0.00028,54.91404,0.00052,4.00E-05,0.00042,4.00E-05,6.00E-05,2.00E-04,0.00026,5.00E-04,0.00112,0.00434,0.00822,0.00018,1.00E-04,0.02468,0.00146,0.01106,0.00028,0.00054,0.00144,34.19828,0.01212,0.0013,0.00104,0.00142,0.00186,0.01918,2.53154,0.03084,0.01692,0.01088,0.00046,0.0036,2.00E-05,1.14772,0.622760227,favor-type
0.00388,0.93234,0.00088,0.00044,0.00022,74.6702,0.00032,2.00E-05,0.00062,0,0.00016,6.00E-05,4.00E-05,0.00304,0.00138,0.00282,0.00432,0.00032,2.00E-05,0.01512,0.00112,0.00618,0.00018,0.00098,0.00132,23.17684,0.01204,0.00084,0.00084,4.00E-04,0.00202,0.0088,1.11168,0.01806,0.00644,0.00624,0.00042,0.00242,0,0.00698,0.310389419,unfavor-type
0.004735587,1.881591568,0.001764676,0.000223377,0.000446753,62.83730445,0.000558442,0,0.00067013,4.47E-05,4.47E-05,0.000201039,0.000312727,0.008577667,0.001697663,0.005204678,0.008175588,0.000335065,0,0.022471699,0.002278443,0.00681299,0.000178701,0.000915845,0.001027533,31.41764703,0.015524683,0.000513766,0.001362598,0.001027533,0.001876365,0.011012473,2.722537953,0.043312748,0.010297667,0.009917927,0.000469091,0.004043119,6.70E-05,0.97481606,0.499984003,favor-type
0.001129089,12.24283436,0.000125454,0,0,39.81856799,0.000250909,0,0,0,0.000250909,0.000376363,0,0,0.000250909,0.001379997,0.004014538,0,0,0.006272715,0.00087818,0.005018172,0.000125454,0.000627272,0.000376363,45.47718425,0.011792704,0.000250909,0.000752726,0.000250909,0.001254543,0.003261812,2.315259132,0.017939965,0.004390901,0.002132723,0,0.000752726,0,0.082298022,1.142109989,unfavor-type
0.00422,0.62778,0.00216,0.00064,0.00082,40.59474,0.00096,0.00032,0.00034,2.00E-05,0.00016,0.00036,6.00E-05,0.01096,0.00138,0.00522,0.007,0.00064,1.00E-04,0.02588,0.00202,0.00822,8.00E-05,0.00112,0.00086,40.9699,0.03412,0.00076,0.0017,0.00068,0.00368,0.01324,1.04864,0.0315,0.00964,0.01082,0.00098,0.0057,2.00E-05,16.57256,1.009241591,favor-type
0.022557977,10.88476652,0.001608612,0.001010059,0.000261867,54.48454835,0.000710782,0.000299277,0.001384154,0.000149638,0.000673372,0.000224457,0.001084878,0.009389805,0.002730899,0.009726491,0.022595387,0.001683431,0.000112229,0.06696315,0.003179814,0.037035485,0.000448915,0.001197107,0.002132346,26.61762769,0.020724908,0.005125113,0.00093524,0.003329453,0.003292043,0.050540344,4.872560521,0.047248301,0.150311697,0.027907547,0.001608612,0.005611437,0.000224457,2.636477634,0.488535346,unfavor-type
0.00354,11.75818,0.00142,0.00042,8.00E-05,55.69364,0.00016,0,4.00E-05,0,2.00E-05,5.00E-04,0.00022,0.01318,0.00094,0.00368,0.00506,0.00022,0,0.0204,0.00074,0.00734,0.00024,5.00E-04,0.0011,27.40614,0.01132,5.00E-04,7.00E-04,0.00086,0.002,0.01068,0.62386,0.0276,0.00632,0.009,0.00034,0.00318,2.00E-05,4.38586,0.492087427,favor-type
0.010305619,7.081869961,0.000818387,0.000788077,0.000181864,35.50749567,0.000424349,0.000121243,0.000545592,0.000121243,0.000303106,0.000242485,0.000606213,0.006486478,0.001697396,0.006941138,0.023824167,0.000606213,3.03E-05,0.039585702,0.001576154,0.017277067,0.00048497,0.000697145,0.00236423,50.56236855,0.032159594,0.0014246,0.000697145,0.003182618,0.002606715,0.025127524,1.558391487,0.036524327,0.01785297,0.023611992,0.001091183,0.006365235,0.000333417,5.022867866,1.423991402,favor-type
0.014306518,3.786392752,0.003062557,0.000831266,0.000371882,50.89979028,0.000940643,0.000175003,0.000612511,8.75E-05,0.000175003,0.000175003,0.000481259,0.006759502,0.00238442,0.009078295,0.016100301,0.001181272,2.19E-05,0.056110425,0.003040682,0.02058476,0.000787515,0.000984393,0.001903161,42.25038462,0.040382006,0.003806321,0.002931305,0.003040682,0.004331331,0.033710006,2.53916628,0.058188589,0.043663317,0.049088419,0.001903161,0.008422033,0.000437508,0.134205637,0.830069916,favor-type
0.016488887,8.97535224,0.002632956,0.000954447,0.000230384,20.23818379,0.001086094,0.00016456,0.000855711,0.000263296,0.000197472,0.000296208,0.000559503,0.022018095,0.003258283,0.011848302,0.016883831,0.000756975,3.29E-05,0.052395825,0.003554491,0.024354843,0.000427855,0.001678509,0.004344377,67.90693159,0.029949875,0.002106365,0.002797516,0.003159547,0.004410201,0.037322152,2.486333312,0.066251757,0.023071277,0.021195296,0.002073453,0.007569749,6.58E-05,0.027942246,3.355386644,favor-type
0.00736,0.99752,0.00162,0.00046,8.00E-05,50.68016,0.00028,2.00E-05,2.00E-04,0,4.00E-05,6.00E-05,0.00024,0.0011,0.0011,0.00492,0.00762,0.00032,2.00E-05,0.025,0.00102,0.00916,6.00E-04,6.00E-04,0.00146,46.64426,0.0145,0.00076,0.00104,0.00104,0.00312,0.0152,1.5127,0.03244,0.0112,0.00696,0.00048,0.00432,2.00E-05,0.011,0.920365287,favor-type
0.00276,0.31512,3.00E-04,0.00028,6.00E-05,80.87344,0.00026,0,0.00012,2.00E-05,6.00E-05,8.00E-05,8.00E-05,0.00454,0.00016,0.00252,0.0033,0.00016,0,0.00906,0.00032,0.00664,8.00E-05,3.00E-04,0.00034,15.125,0.0037,0.00056,0.00024,4.00E-04,0.00062,0.00786,0.68892,0.0086,0.00532,0.00252,3.00E-04,0.00076,0,2.9352,0.187020609,unfavor-type
0.00724,0.8714,0.00076,0.00056,0,58.00926,0.00054,0,0.00012,0,8.00E-05,0.00028,0.00046,0.00028,6.00E-04,0.00404,0.00654,0.00028,0,0.02004,0.00086,0.01336,0.00052,0.00046,0.00094,38.28444,0.0072,0.00138,0.00112,0.0011,0.00154,0.01548,1.24222,0.02462,0.01114,0.00334,0.00044,0.00318,2.00E-05,1.46416,0.659971184,favor-type
0.00458,2.30374,0.00074,7.00E-04,4.00E-05,65.83306,0.00038,0,1.00E-04,0,0,0.00016,0.00014,4.00E-05,0.00076,0.00494,0.00496,0.00026,0,0.0164,7.00E-04,0.00772,0.00082,0.00018,0.00046,27.12836,0.00784,0.00118,0.0015,0.00132,0.00142,0.01316,1.3662,0.0169,0.00862,0.0029,2.00E-04,0.00144,4.00E-05,3.26804,0.412078065,unfavor-type
0.00876,1.69606,0.00136,0.00052,2.00E-04,54.4104,0.00072,2.00E-05,0.00018,2.00E-05,4.00E-05,0.00014,0.00036,0.00022,0.0015,0.00586,0.00786,0.00052,0,0.0223,0.00124,0.01322,0.00052,0.00038,0.00136,37.46162,0.00994,0.00192,0.00106,0.00138,0.00166,0.0197,1.1958,0.02698,0.01516,0.00494,0.00056,0.00212,0,5.0834,0.688501095,favor-type
0.0017,0.53102,0.00044,0.00104,0.00016,0.18744,0.00016,0,0.00036,2.00E-05,0,0.00046,4.00E-05,0.00164,0.00042,0.00142,0.00418,0.00024,2.00E-05,0.01792,0.00028,0.0049,1.00E-04,0.00038,4.00E-05,86.25052,0.06666,0.00066,2.00E-05,7.00E-04,0.001,0.00776,12.8769,0.0263,0.00542,0.00342,0.00048,0.0015,0,0.00428,460.1500213,unfavor-type
0.039980458,9.927279501,0.007073466,0.001757383,0.000395411,43.50932643,0.001757383,0.000439346,0.001318037,8.79E-05,0.000834757,0.002723943,0.00048328,0.005755429,0.008962652,0.022186957,0.060453967,0.00259214,0.000175738,0.126311886,0.006106905,0.089802259,0.002152794,0.003954111,0.005711494,38.42574531,0.108386582,0.011950203,0.002284598,0.007337073,0.005755429,0.086990447,4.669893221,0.099819341,0.096040968,0.255699192,0.003207224,0.027107629,0.000527215,2.371631976,0.883161116,unfavor-type
0.0014,0.85704,0.00016,1.00E-04,0,63.42156,6.00E-05,0,0.00016,0,2.00E-05,6.00E-05,0,0.00016,0.00026,0.00066,9.00E-04,0,0,0.0061,0.00066,0.0023,2.00E-05,0.00018,0.00012,33.6284,0.0021,0.00022,4.00E-05,2.00E-04,5.00E-04,0.00212,2.0465,0.0102,0.00412,0.00082,0.00018,0.00068,0,0.012,0.53023609,unfavor-type
0.00244,0.72018,0.00034,6.00E-05,0.00014,75.36734,0.00012,0,0.00024,4.00E-05,2.00E-05,2.00E-05,4.00E-05,0.00232,0.00106,0.00096,0.00322,5.00E-04,0,0.01064,0.00038,0.00272,0.00058,1.00E-04,0.00026,23.08488,0.00894,0.00034,0.00032,0.00016,0.00128,0.0043,0.44998,0.0134,0.00472,0.00362,0.00032,0.00198,0,0.31204,0.306298192,unfavor-type
0.00194,4.03968,0.00036,8.00E-05,0.00022,62.94364,8.00E-05,0,0.00038,0,0,0,0,0.00072,0.00056,9.00E-04,0.0027,0.00014,0,0.00618,0.00044,0.00234,2.00E-05,3.00E-04,0.00038,29.68366,0.0127,0.00014,0.00028,0.00024,0.00062,0.00336,3.27206,0.00656,0.00392,0.00258,0.00032,0.00114,0,0.01136,0.471591093,unfavor-type
0.00176,1.8835,3.00E-04,4.00E-05,2.00E-05,75.82374,2.00E-05,0,0.00014,0,2.00E-05,6.00E-05,6.00E-05,0.00022,0.00052,0.00066,0.0021,0.00018,2.00E-05,0.00794,0.00054,0.00206,1.00E-04,0.00038,0.00028,20.97228,0.0061,6.00E-05,0.00022,0.00016,0.00062,0.003,0.36302,0.00874,0.00302,0.00406,3.00E-04,0.00144,0,0.91232,0.276592529,unfavor-type
0.00252,3.39228,0.00244,2.00E-04,0.00022,54.63586,1.00E-04,6.00E-05,0.00036,1.00E-04,2.00E-05,4.00E-05,8.00E-05,0.02336,0.00074,0.00204,0.0028,0.00036,2.00E-05,0.0139,8.00E-04,0.00344,0.00018,6.00E-04,0.00074,27.56742,0.01636,0.00018,0.00054,0.00034,0.001,0.00614,14.28316,0.02144,0.00302,0.00812,8.00E-04,0.0026,2.00E-04,0.00542,0.504566415,unfavor-type
0.00146,0.48616,5.00E-04,1.00E-04,0.00026,83.68224,6.00E-05,0,0.00024,8.00E-05,2.00E-05,6.00E-05,0.00012,0.01332,0.00044,0.00132,0.00164,1.00E-04,0,0.01002,0.00056,0.0022,6.00E-05,0.00022,0.00018,14.8621,0.00508,1.00E-04,3.00E-04,0.00012,0.00056,0.0035,0.90606,0.00934,0.00348,0.00288,1.00E-04,0.00078,2.00E-05,0.00422,0.177601603,unfavor-type
0.022581931,3.284760329,0.005791173,0.001529744,0.002003236,41.71261361,0.001529744,0.000182112,0.000837717,0.000109267,0.000254957,0.000692027,0.000801294,0.00295022,0.002076081,0.01784701,0.025495728,0.001384054,0.00014569,0.067308722,0.004152161,0.033217291,0.000364225,0.001165519,0.003751514,43.11775603,0.031906082,0.003970049,0.003970049,0.004079316,0.004115739,0.050190162,11.37371711,0.077871238,0.048004814,0.035912554,0.001493321,0.009651954,0,0.04381623,1.033686271,unfavor-type
0.00104,0.65434,0.00024,2.00E-05,2.00E-05,83.10382,8.00E-05,0,2.00E-05,0,0,4.00E-05,0.00014,3.00E-04,0.00016,0.00126,0.00214,2.00E-05,0,0.00568,0.00016,0.00282,4.00E-05,4.00E-05,0.00024,14.56942,0.0015,0.00026,1.00E-04,0.00028,3.00E-04,0.00378,1.62034,0.0042,0.00694,0.01256,8.00E-05,0.00038,0,0.00724,0.175315888,unfavor-type
0.00876,14.71022,9.00E-04,0.00064,1.00E-04,57.01076,6.00E-04,2.00E-05,0.00112,4.00E-05,0.00056,1.00E-04,0.00014,0.00042,0.00138,0.0048,0.01242,0.00094,1.00E-04,0.0278,0.0012,0.02052,6.00E-05,0.00034,0.00084,21.0418,0.00604,0.00224,0.00032,0.00206,0.00194,0.0201,2.2902,0.02244,0.01712,0.0031,0.00044,0.00248,0.00018,4.78476,0.369084713,unfavor-type
0.032166364,5.060020426,0.005528594,0.003216636,0.00035182,32.88281994,0.007287692,0.000502599,0.003417676,0,0.0002513,0.000703639,0.000804159,0.012766026,0.002965337,0.027844009,0.041363934,0.004121315,0.00030156,0.104138605,0.004171575,0.062020771,0,0.003618716,0.007790291,44.142304,0.034227022,0.006131713,0.001658578,0.006935872,0.006483533,0.087100484,6.203785981,0.073781598,0.066393387,0.029351808,0.002915077,0.016786821,0.000552859,11.05341828,1.342412362,unfavor-type
0.0016,1.9987,0.00114,0.00014,0.00052,68.972,0.00012,0,4.00E-04,0.00038,0,6.00E-05,0.00012,0.0019,0.00094,0.00192,0.0025,0.00014,0,0.01288,0.00166,0.00152,5.00E-04,0.00016,0.00032,28.35702,0.01224,1.00E-04,0.00016,0.00022,0.0013,0.0044,0.592,0.01472,0.00588,0.00546,0.00104,0.00226,0,0.00358,0.411138143,unfavor-type
0.00408,1.35678,0.00076,6.00E-05,2.00E-04,62.9959,1.00E-04,0,0.00016,4.00E-05,0,1.00E-04,6.00E-05,0.00218,0.00086,0.00256,0.0027,0.00018,0,0.01592,0.00126,0.0039,0.00038,0.00056,0.00072,33.79524,0.00638,4.00E-04,0.00062,0.00024,0.0012,0.00596,1.593,0.01412,0.18238,0.00378,0.00058,0.00192,2.00E-05,0.0047,0.536467294,favor-type
0.00108,2.24754,0.00042,4.00E-05,0.00014,82.29878,1.00E-04,8.00E-05,0.00014,4.00E-05,0,4.00E-05,0,0.00098,0.00028,8.00E-04,9.00E-04,0,0,0.00536,4.00E-04,0.00158,4.00E-05,8.00E-05,0.00012,13.62712,0.00266,1.00E-04,0.00014,1.00E-04,0.00028,0.00334,1.78798,0.00514,0.00398,0.00176,0.00014,0.00046,0,0.00786,0.165581069,unfavor-type
0.00076,2.60776,0.00058,2.00E-05,8.00E-05,86.49722,0.00016,8.00E-05,0.00022,4.00E-05,0,0.00012,0,0.00274,0.00014,0.001,0.0012,0.00014,2.00E-05,0.00508,0.00054,0.00158,6.00E-05,0.00012,0.00012,8.54634,0.00258,1.00E-04,1.00E-04,0.00016,0.00046,0.00302,2.31228,0.00442,0.00378,0.00092,1.00E-04,0.00056,0,0.0054,0.098804794,unfavor-type
0.00176,0.30544,0.00054,4.00E-05,6.00E-05,81.26792,8.00E-05,2.00E-05,2.00E-05,0,0,2.00E-05,8.00E-05,0.00066,0.00076,0.00222,0.00492,0.00018,0,0.00954,3.00E-04,0.00398,8.00E-05,0.00012,0.00034,18.01868,0.00438,2.00E-04,0.00074,0.00028,0.00056,0.00564,0.34422,0.0095,0.00344,0.00228,0.00016,0.00126,0,0.00958,0.221719468,unfavor-type
0.00322,3.37734,5.00E-04,6.00E-04,0,48.80224,2.00E-05,4.00E-05,0.00078,0,0,0.00056,4.00E-05,0.00142,0.00096,0.00242,0.00316,0.00024,0,0.01276,0.0022,0.00748,0.00018,7.00E-04,3.00E-04,27.48552,0.00642,0.00032,0.00072,0.00098,0.00152,0.01008,1.34738,0.02058,0.00642,0.00424,0.00068,0.00254,1.00E-04,18.89534,0.563202017,favor-type
0.029482352,1.58480132,0.003553428,0.001859998,0.000555223,52.79103759,0.000582984,0.000138806,0.000777312,0,0.000222089,0.000194328,0.003858801,0.001887759,0.00383104,0.010327151,0.02776116,0.001221491,8.33E-05,0.065294247,0.002776116,0.039753981,0.000277612,0.000999402,0.004663875,34.3755613,0.018877589,0.004053129,0.002887161,0.005913127,0.005080292,0.06534977,4.003020414,0.0636841,0.036006224,0.018072515,0.001332536,0.006246261,8.33E-05,6.817890957,0.651162827,unfavor-type
0.00466,0.82538,0.00096,0.00066,4.00E-04,81.17192,0.00028,4.00E-05,0.00022,0.00012,4.00E-05,4.00E-05,0.00044,0.00386,0.0014,0.00312,0.00722,0.00064,0,0.01784,0.00146,0.00754,0.00038,6.00E-04,0.00086,16.65406,0.01158,0.00086,0.00042,0.00144,0.00174,0.01458,0.92852,0.01914,0.00598,0.0098,6.00E-04,0.0033,0,0.2979,0.205170212,favor-type
0.00708,1.19228,0.00114,8.00E-04,0.00026,68.34882,0.00052,2.00E-05,0.00042,1.00E-04,6.00E-05,1.00E-04,2.00E-04,0.01346,0.0014,0.00416,0.01022,0.00028,0,0.0253,0.00152,0.01356,0.00032,0.00062,0.00118,27.98258,0.0177,0.00152,0.00052,0.00166,0.00136,0.01874,1.19514,0.02484,0.01246,0.0114,0.00052,0.00314,2.00E-05,1.10458,0.409408385,favor-type
0.00458,0.91782,0.00092,0.001,4.00E-04,78.75366,0.001,6.00E-05,0.00026,0,8.00E-05,1.00E-04,0.00018,0.01274,0.00124,0.0038,0.00672,4.00E-04,0,0.01962,0.0019,0.0087,0.00018,0.00022,0.00056,18.86072,0.02096,0.00166,0.00062,0.00126,0.00146,0.01362,1.2221,0.01686,0.00682,0.00472,0.00032,0.00162,2.00E-05,0.1111,0.239490076,favor-type
0.009583981,4.687308584,0.00234587,0.000100251,0.000220552,41.19193045,0,0,0.000401003,0.000140351,6.02E-05,8.02E-05,0.000100251,0.004631589,0.001764415,0.007338362,0.008581473,0.000822057,2.01E-05,0.034666743,0.00240602,0.015238129,0.000802007,0.00118296,0.002125318,52.59909345,0.013654165,0.000681706,0.000601505,0.001343361,0.001624064,0.02011032,1.315631974,0.034185539,0.012070202,0.008501272,0.001102759,0.004050134,0,0.015498781,1.276927128,favor-type
0.005177331,5.439014845,0.002081084,0.00027917,0.000583719,41.4971979,7.61E-05,0,0.000355307,5.08E-05,5.08E-05,0.00027917,0.000126895,0.000786751,0.001497365,0.004441338,0.007030004,0.000583719,0,0.027663191,0.001954189,0.00878116,0.001852672,0.001700398,0.001268954,51.45965209,0.014694484,0.000355307,0.000583719,0.000685235,0.002360254,0.016039575,1.441277644,0.026774924,0.008755781,0.0104308,0.001015163,0.004644371,0,0.009897839,1.240075347,favor-type
0.00644,7.42618,0.00224,4.00E-04,2.00E-04,37.55372,1.00E-04,4.00E-05,0.00036,0.00016,0,6.00E-05,8.00E-05,0.00154,0.00138,0.00472,0.00814,0.00106,0,0.02792,0.00228,0.01026,0.00038,0.00104,0.001,53.80418,0.01128,0.00056,0.00044,0.001,0.00216,0.01554,1.05206,0.02804,0.00974,0.00732,0.00092,0.0042,0,0.01286,1.432725706,favor-type
0.00296,0.38054,0.00138,2.00E-04,0.00012,80.9128,0.00042,8.00E-05,0.00032,4.00E-05,4.00E-05,0.00024,0.00012,0.00022,9.00E-04,0.00332,0.00548,0.00022,2.00E-05,0.01956,0.00156,0.00512,0.00014,5.00E-04,0.00072,12.72094,0.01274,0.00084,0.00062,0.00048,0.00144,0.01222,3.47176,0.01384,0.00462,0.00502,0.0015,0.00226,0.00016,2.41454,0.157217894,unfavor-type
0.009399231,0.960988079,0.002377583,0.000199984,4.44E-05,62.42389511,0.000199984,0.000488849,0.000244424,4.44E-05,6.67E-05,0.0010888,0.000244424,0.000844375,0.001177681,0.004666285,0.012332325,0.000288865,2.22E-05,0.037085856,0.003177518,0.011443509,0.000577731,0.000866596,0.001822073,33.88054044,0.023531409,0.000844375,0.001710971,0.000844375,0.003088636,0.018354055,2.481108212,0.046440647,0.010843558,0.018754022,0.001688751,0.009643656,6.67E-05,0.028953188,0.542749541,favor-type
0.0096949,0.883341879,0.003364977,0.000682408,0.000376501,46.976003,0.000588283,0.000329438,0.000494158,4.71E-05,9.41E-05,0.000729471,0.000400032,0.000658877,0.001811911,0.004565074,0.014142318,0.000447095,0,0.046050775,0.005271014,0.015460071,0.001011846,0.000611814,0.00322379,48.80636249,0.029908296,0.001129503,0.002023693,0.001058909,0.004141511,0.025060846,3.022102725,0.060522532,0.016001291,0.018425016,0.002070755,0.007271175,0.000235313,0.03428512,1.038963713,favor-type
0.00684,0.328,0.00034,0.00072,2.00E-05,80.47064,0.00212,0,0.00012,1.00E-04,6.00E-05,6.00E-05,8.00E-05,8.00E-04,8.00E-05,0.00226,0.00248,0.00016,0,0.0093,0.00064,0.00528,0.00028,0.00018,6.00E-05,18.47002,0.00232,0.00242,0.00034,0.00138,5.00E-04,0.01108,0.49066,0.00736,0.00296,0.00116,0.00016,0.00086,0,0.17816,0.229524955,unfavor-type
0.00744,1.24162,0.00022,9.00E-04,0,67.65266,0.00072,0,0.00012,8.00E-05,6.00E-05,0,6.00E-05,0.001,5.00E-04,0.00286,0.0046,8.00E-05,0,0.01492,0.00086,0.01106,0,0.00076,0.00032,22.69004,0.00566,0.00186,0.00064,0.00124,0.0012,0.01464,2.56368,0.01386,0.00556,0.00354,6.00E-05,0.0019,2.00E-05,5.75526,0.335390212,unfavor-type
0.00782,1.11048,0.00034,9.00E-04,0,95.87376,0.00066,0,4.00E-05,2.00E-05,0.00042,0,2.00E-05,0.00126,8.00E-05,0.00306,0.00214,0.00052,0,0.0093,0.00056,0.00568,0,2.00E-04,0.00056,2.4329,0.00144,0.00148,2.00E-05,0.00092,0.00018,0.014,0.46796,0.0072,0.00248,0.00104,0.00024,0.00054,0,0.05178,0.025376078,unfavor-type
0.012689172,1.422657818,0.002310942,0.001197488,0.00029412,66.16854665,0.001512616,0.000966394,0.000420171,6.30E-05,6.30E-05,0.000693283,0.000504205,0.014432882,0.002268925,0.008466451,0.014474899,0.00044118,2.10E-05,0.044244032,0.002289933,0.019958134,0.000378154,0.001134462,0.002205899,29.15070366,0.162585263,0.002394976,0.001827745,0.001449591,0.003676498,0.032542263,2.790861443,0.044244032,0.015651379,0.022962359,0.002037831,0.007352997,0.00029412,0.039180969,0.440552273,favor-type
0.007861513,1.604878124,0.002546687,0.000708643,0.000132871,65.12849699,0.000199306,0.000398612,0.000487192,0.000132871,0.000199306,0.000752934,0.000243596,0.013929273,0.001151546,0.004672618,0.009522396,0.000310032,0,0.03182252,0.004517602,0.00914593,0.000487192,0.000509337,0.000974385,31.5579305,0.022477285,0.001062965,0.001306561,0.000841514,0.003056025,0.017826812,1.462927982,0.037447378,0.00923451,0.01638738,0.001107255,0.006178485,6.64E-05,0.038067441,0.48454873,favor-type
0.00332,0.47944,0.00046,3.00E-04,0.00012,79.30242,0.00018,4.00E-05,0.00018,4.00E-05,0,4.00E-05,0.00016,0.00056,0.00044,0.00222,0.00406,0.00028,2.00E-05,0.01306,0.00054,0.00522,0.00034,0.00028,0.00082,17.39238,0.0065,0.00066,0.00032,0.00058,0.00068,0.00758,2.73872,0.01304,0.0049,0.00512,0.00042,0.00204,0,0.01252,0.219317141,unfavor-type
0.00272,2.57416,7.00E-04,0.00038,0.00016,75.10154,0.00024,2.00E-05,0.00018,2.00E-05,2.00E-05,2.00E-05,6.00E-05,3.00E-04,8.00E-04,0.00244,0.00396,0.00018,0,0.0148,0.00118,0.00666,0.00024,0.00036,9.00E-04,18.73192,0.00728,0.00078,0.00052,0.00056,0.00114,0.0088,2.15476,0.0155,0.00906,0.005,0.00042,0.00188,2.00E-05,1.35032,0.24942125,unfavor-type
